news_id,start,end,trend_level,direction,grid_spacing,title
hist_202410171230_claims,2024-10-17 12:30:00+00:00,2024-10-17 18:30:00+00:00,L1,neutral,3.5,Initial Jobless Claims
hist_202410241230_claims,2024-10-24 12:30:00+00:00,2024-10-24 18:30:00+00:00,L1,neutral,3.5,Initial Jobless Claims
hist_202410251230_gdp,2024-10-25 12:30:00+00:00,2024-10-26 00:30:00+00:00,L2,neutral,2.8000000000000003,GDP QoQ
hist_202410281230_pce,2024-10-28 12:30:00+00:00,2024-10-29 12:30:00+00:00,L3,neutral,2.1,Core PCE Price Index
hist_202410311230_claims,2024-10-31 12:30:00+00:00,2024-10-31 18:30:00+00:00,L1,neutral,3.5,Initial Jobless Claims
hist_202411011230_nfp,2024-11-01 12:30:00+00:00,2024-11-02 12:30:00+00:00,L3,neutral,2.1,Nonfarm Payrolls
hist_202411041400_ism,2024-11-04 14:00:00+00:00,2024-11-05 02:00:00+00:00,L2,neutral,2.8000000000000003,ISM Manufacturing PMI
hist_202411061400_ism,2024-11-06 14:00:00+00:00,2024-11-07 02:00:00+00:00,L2,neutral,2.8000000000000003,ISM Services PMI
hist_202411071230_claims,2024-11-07 12:30:00+00:00,2024-11-07 18:30:00+00:00,L1,neutral,3.5,Initial Jobless Claims
hist_202411071800_fomc,2024-11-07 18:00:00+00:00,2024-11-09 18:00:00+00:00,L3,neutral,2.1,FOMC Statement
hist_202411131230_cpi,2024-11-13 12:30:00+00:00,2024-11-14 12:30:00+00:00,L3,neutral,2.1,US CPI YoY
hist_202411141230_claims,2024-11-14 12:30:00+00:00,2024-11-14 18:30:00+00:00,L1,neutral,3.5,Initial Jobless Claims
hist_202411151230_retail,2024-11-15 12:30:00+00:00,2024-11-16 00:30:00+00:00,L2,neutral,2.8000000000000003,Retail Sales
hist_202411211230_claims,2024-11-21 12:30:00+00:00,2024-11-21 18:30:00+00:00,L1,neutral,3.5,Initial Jobless Claims
hist_202411281230_claims,2024-11-28 12:30:00+00:00,2024-11-28 18:30:00+00:00,L1,neutral,3.5,Initial Jobless Claims
hist_202411281230_pce,2024-11-28 12:30:00+00:00,2024-11-29 12:30:00+00:00,L3,neutral,2.1,Core PCE Price Index
hist_202412021400_ism,2024-12-02 14:00:00+00:00,2024-12-03 02:00:00+00:00,L2,neutral,2.8000000000000003,ISM Manufacturing PMI
hist_202412041400_ism,2024-12-04 14:00:00+00:00,2024-12-05 02:00:00+00:00,L2,neutral,2.8000000000000003,ISM Services PMI
hist_202412051230_claims,2024-12-05 12:30:00+00:00,2024-12-05 18:30:00+00:00,L1,neutral,3.5,Initial Jobless Claims
hist_202412061230_nfp,2024-12-06 12:30:00+00:00,2024-12-07 12:30:00+00:00,L3,neutral,2.1,Nonfarm Payrolls
hist_202412121230_claims,2024-12-12 12:30:00+00:00,2024-12-12 18:30:00+00:00,L1,neutral,3.5,Initial Jobless Claims
hist_202412131230_cpi,2024-12-13 12:30:00+00:00,2024-12-14 12:30:00+00:00,L3,neutral,2.1,US CPI YoY
hist_202412151230_retail,2024-12-15 12:30:00+00:00,2024-12-16 00:30:00+00:00,L2,neutral,2.8000000000000003,Retail Sales
hist_202412181800_fomc,2024-12-18 18:00:00+00:00,2024-12-20 18:00:00+00:00,L3,neutral,2.1,FOMC Statement
hist_202412191230_claims,2024-12-19 12:30:00+00:00,2024-12-19 18:30:00+00:00,L1,neutral,3.5,Initial Jobless Claims
hist_202412261230_claims,2024-12-26 12:30:00+00:00,2024-12-26 18:30:00+00:00,L1,neutral,3.5,Initial Jobless Claims
hist_202412281230_pce,2024-12-28 12:30:00+00:00,2024-12-29 12:30:00+00:00,L3,neutral,2.1,Core PCE Price Index
hist_202501021230_claims,2025-01-02 12:30:00+00:00,2025-01-02 18:30:00+00:00,L1,neutral,3.5,Initial Jobless Claims
hist_202501031230_nfp,2025-01-03 12:30:00+00:00,2025-01-04 12:30:00+00:00,L3,neutral,2.1,Nonfarm Payrolls
hist_202501061400_ism,2025-01-06 14:00:00+00:00,2025-01-07 02:00:00+00:00,L2,neutral,2.8000000000000003,ISM Manufacturing PMI
hist_202501081400_ism,2025-01-08 14:00:00+00:00,2025-01-09 02:00:00+00:00,L2,neutral,2.8000000000000003,ISM Services PMI
hist_202501091230_claims,2025-01-09 12:30:00+00:00,2025-01-09 18:30:00+00:00,L1,neutral,3.5,Initial Jobless Claims
hist_202501131230_cpi,2025-01-13 12:30:00+00:00,2025-01-14 12:30:00+00:00,L3,neutral,2.1,US CPI YoY
hist_202501151230_retail,2025-01-15 12:30:00+00:00,2025-01-16 00:30:00+00:00,L2,neutral,2.8000000000000003,Retail Sales
hist_202501161230_claims,2025-01-16 12:30:00+00:00,2025-01-16 18:30:00+00:00,L1,neutral,3.5,Initial Jobless Claims
hist_202501231230_claims,2025-01-23 12:30:00+00:00,2025-01-23 18:30:00+00:00,L1,neutral,3.5,Initial Jobless Claims
hist_202501251230_gdp,2025-01-25 12:30:00+00:00,2025-01-26 00:30:00+00:00,L2,neutral,2.8000000000000003,GDP QoQ
hist_202501281230_pce,2025-01-28 12:30:00+00:00,2025-01-29 12:30:00+00:00,L3,neutral,2.1,Core PCE Price Index
hist_202501291800_fomc,2025-01-29 18:00:00+00:00,2025-01-31 18:00:00+00:00,L3,neutral,2.1,FOMC Statement
hist_202501301230_claims,2025-01-30 12:30:00+00:00,2025-01-30 18:30:00+00:00,L1,neutral,3.5,Initial Jobless Claims
hist_202502031400_ism,2025-02-03 14:00:00+00:00,2025-02-04 02:00:00+00:00,L2,neutral,2.8000000000000003,ISM Manufacturing PMI
hist_202502051400_ism,2025-02-05 14:00:00+00:00,2025-02-06 02:00:00+00:00,L2,neutral,2.8000000000000003,ISM Services PMI
hist_202502061230_claims,2025-02-06 12:30:00+00:00,2025-02-06 18:30:00+00:00,L1,neutral,3.5,Initial Jobless Claims
hist_202502071230_nfp,2025-02-07 12:30:00+00:00,2025-02-08 12:30:00+00:00,L3,neutral,2.1,Nonfarm Payrolls
hist_202502131230_claims,2025-02-13 12:30:00+00:00,2025-02-13 18:30:00+00:00,L1,neutral,3.5,Initial Jobless Claims
hist_202502131230_cpi,2025-02-13 12:30:00+00:00,2025-02-14 12:30:00+00:00,L3,neutral,2.1,US CPI YoY
hist_202502151230_retail,2025-02-15 12:30:00+00:00,2025-02-16 00:30:00+00:00,L2,neutral,2.8000000000000003,Retail Sales
hist_202502201230_claims,2025-02-20 12:30:00+00:00,2025-02-20 18:30:00+00:00,L1,neutral,3.5,Initial Jobless Claims
hist_202502271230_claims,2025-02-27 12:30:00+00:00,2025-02-27 18:30:00+00:00,L1,neutral,3.5,Initial Jobless Claims
hist_202502281230_pce,2025-02-28 12:30:00+00:00,2025-03-01 12:30:00+00:00,L3,neutral,2.1,Core PCE Price Index
hist_202503031400_ism,2025-03-03 14:00:00+00:00,2025-03-04 02:00:00+00:00,L2,neutral,2.8000000000000003,ISM Manufacturing PMI
hist_202503051400_ism,2025-03-05 14:00:00+00:00,2025-03-06 02:00:00+00:00,L2,neutral,2.8000000000000003,ISM Services PMI
hist_202503061230_claims,2025-03-06 12:30:00+00:00,2025-03-06 18:30:00+00:00,L1,neutral,3.5,Initial Jobless Claims
hist_202503071230_nfp,2025-03-07 12:30:00+00:00,2025-03-08 12:30:00+00:00,L3,neutral,2.1,Nonfarm Payrolls
hist_202503131230_claims,2025-03-13 12:30:00+00:00,2025-03-13 18:30:00+00:00,L1,neutral,3.5,Initial Jobless Claims
hist_202503131230_cpi,2025-03-13 12:30:00+00:00,2025-03-14 12:30:00+00:00,L3,neutral,2.1,US CPI YoY
hist_202503151230_retail,2025-03-15 12:30:00+00:00,2025-03-16 00:30:00+00:00,L2,neutral,2.8000000000000003,Retail Sales
hist_202503191800_fomc,2025-03-19 18:00:00+00:00,2025-03-21 18:00:00+00:00,L3,neutral,2.1,FOMC Statement
hist_202503201230_claims,2025-03-20 12:30:00+00:00,2025-03-20 18:30:00+00:00,L1,neutral,3.5,Initial Jobless Claims
hist_202503271230_claims,2025-03-27 12:30:00+00:00,2025-03-27 18:30:00+00:00,L1,neutral,3.5,Initial Jobless Claims
hist_202503281230_pce,2025-03-28 12:30:00+00:00,2025-03-29 12:30:00+00:00,L3,neutral,2.1,Core PCE Price Index
hist_202504031230_claims,2025-04-03 12:30:00+00:00,2025-04-03 18:30:00+00:00,L1,neutral,3.5,Initial Jobless Claims
hist_202504041230_nfp,2025-04-04 12:30:00+00:00,2025-04-05 12:30:00+00:00,L3,neutral,2.1,Nonfarm Payrolls
hist_202504071400_ism,2025-04-07 14:00:00+00:00,2025-04-08 02:00:00+00:00,L2,neutral,2.8000000000000003,ISM Manufacturing PMI
hist_202504091400_ism,2025-04-09 14:00:00+00:00,2025-04-10 02:00:00+00:00,L2,neutral,2.8000000000000003,ISM Services PMI
hist_202504101230_claims,2025-04-10 12:30:00+00:00,2025-04-10 18:30:00+00:00,L1,neutral,3.5,Initial Jobless Claims
hist_202504131230_cpi,2025-04-13 12:30:00+00:00,2025-04-14 12:30:00+00:00,L3,neutral,2.1,US CPI YoY
hist_202504151230_retail,2025-04-15 12:30:00+00:00,2025-04-16 00:30:00+00:00,L2,neutral,2.8000000000000003,Retail Sales
hist_202504171230_claims,2025-04-17 12:30:00+00:00,2025-04-17 18:30:00+00:00,L1,neutral,3.5,Initial Jobless Claims
hist_202504241230_claims,2025-04-24 12:30:00+00:00,2025-04-24 18:30:00+00:00,L1,neutral,3.5,Initial Jobless Claims
hist_202504251230_gdp,2025-04-25 12:30:00+00:00,2025-04-26 00:30:00+00:00,L2,neutral,2.8000000000000003,GDP QoQ
hist_202504281230_pce,2025-04-28 12:30:00+00:00,2025-04-29 12:30:00+00:00,L3,neutral,2.1,Core PCE Price Index
hist_202505011230_claims,2025-05-01 12:30:00+00:00,2025-05-01 18:30:00+00:00,L1,neutral,3.5,Initial Jobless Claims
hist_202505021230_nfp,2025-05-02 12:30:00+00:00,2025-05-03 12:30:00+00:00,L3,neutral,2.1,Nonfarm Payrolls
hist_202505051400_ism,2025-05-05 14:00:00+00:00,2025-05-06 02:00:00+00:00,L2,neutral,2.8000000000000003,ISM Manufacturing PMI
hist_202505071400_ism,2025-05-07 14:00:00+00:00,2025-05-08 02:00:00+00:00,L2,neutral,2.8000000000000003,ISM Services PMI
hist_202505071800_fomc,2025-05-07 18:00:00+00:00,2025-05-09 18:00:00+00:00,L3,neutral,2.1,FOMC Statement
hist_202505081230_claims,2025-05-08 12:30:00+00:00,2025-05-08 18:30:00+00:00,L1,neutral,3.5,Initial Jobless Claims
hist_202505131230_cpi,2025-05-13 12:30:00+00:00,2025-05-14 12:30:00+00:00,L3,neutral,2.1,US CPI YoY
hist_202505151230_retail,2025-05-15 12:30:00+00:00,2025-05-16 00:30:00+00:00,L2,neutral,2.8000000000000003,Retail Sales
hist_202505151230_claims,2025-05-15 12:30:00+00:00,2025-05-15 18:30:00+00:00,L1,neutral,3.5,Initial Jobless Claims
hist_202505221230_claims,2025-05-22 12:30:00+00:00,2025-05-22 18:30:00+00:00,L1,neutral,3.5,Initial Jobless Claims
hist_202505281230_pce,2025-05-28 12:30:00+00:00,2025-05-29 12:30:00+00:00,L3,neutral,2.1,Core PCE Price Index
hist_202505291230_claims,2025-05-29 12:30:00+00:00,2025-05-29 18:30:00+00:00,L1,neutral,3.5,Initial Jobless Claims
hist_202506021400_ism,2025-06-02 14:00:00+00:00,2025-06-03 02:00:00+00:00,L2,neutral,2.8000000000000003,ISM Manufacturing PMI
hist_202506041400_ism,2025-06-04 14:00:00+00:00,2025-06-05 02:00:00+00:00,L2,neutral,2.8000000000000003,ISM Services PMI
hist_202506051230_claims,2025-06-05 12:30:00+00:00,2025-06-05 18:30:00+00:00,L1,neutral,3.5,Initial Jobless Claims
hist_202506061230_nfp,2025-06-06 12:30:00+00:00,2025-06-07 12:30:00+00:00,L3,neutral,2.1,Nonfarm Payrolls
hist_202506121230_claims,2025-06-12 12:30:00+00:00,2025-06-12 18:30:00+00:00,L1,neutral,3.5,Initial Jobless Claims
hist_202506131230_cpi,2025-06-13 12:30:00+00:00,2025-06-14 12:30:00+00:00,L3,neutral,2.1,US CPI YoY
hist_202506151230_retail,2025-06-15 12:30:00+00:00,2025-06-16 00:30:00+00:00,L2,neutral,2.8000000000000003,Retail Sales
hist_202506181800_fomc,2025-06-18 18:00:00+00:00,2025-06-20 18:00:00+00:00,L3,neutral,2.1,FOMC Statement
hist_202506191230_claims,2025-06-19 12:30:00+00:00,2025-06-19 18:30:00+00:00,L1,neutral,3.5,Initial Jobless Claims
hist_202506261230_claims,2025-06-26 12:30:00+00:00,2025-06-26 18:30:00+00:00,L1,neutral,3.5,Initial Jobless Claims
hist_202506281230_pce,2025-06-28 12:30:00+00:00,2025-06-29 12:30:00+00:00,L3,neutral,2.1,Core PCE Price Index
hist_202507031230_claims,2025-07-03 12:30:00+00:00,2025-07-03 18:30:00+00:00,L1,neutral,3.5,Initial Jobless Claims
hist_202507041230_nfp,2025-07-04 12:30:00+00:00,2025-07-05 12:30:00+00:00,L3,neutral,2.1,Nonfarm Payrolls
hist_202507071400_ism,2025-07-07 14:00:00+00:00,2025-07-08 02:00:00+00:00,L2,neutral,2.8000000000000003,ISM Manufacturing PMI
hist_202507091400_ism,2025-07-09 14:00:00+00:00,2025-07-10 02:00:00+00:00,L2,neutral,2.8000000000000003,ISM Services PMI
hist_202507101230_claims,2025-07-10 12:30:00+00:00,2025-07-10 18:30:00+00:00,L1,neutral,3.5,Initial Jobless Claims
hist_202507131230_cpi,2025-07-13 12:30:00+00:00,2025-07-14 12:30:00+00:00,L3,neutral,2.1,US CPI YoY
hist_202507151230_retail,2025-07-15 12:30:00+00:00,2025-07-16 00:30:00+00:00,L2,neutral,2.8000000000000003,Retail Sales
hist_202507171230_claims,2025-07-17 12:30:00+00:00,2025-07-17 18:30:00+00:00,L1,neutral,3.5,Initial Jobless Claims
hist_202507241230_claims,2025-07-24 12:30:00+00:00,2025-07-24 18:30:00+00:00,L1,neutral,3.5,Initial Jobless Claims
hist_202507251230_gdp,2025-07-25 12:30:00+00:00,2025-07-26 00:30:00+00:00,L2,neutral,2.8000000000000003,GDP QoQ
hist_202507281230_pce,2025-07-28 12:30:00+00:00,2025-07-29 12:30:00+00:00,L3,neutral,2.1,Core PCE Price Index
hist_202507301800_fomc,2025-07-30 18:00:00+00:00,2025-08-01 18:00:00+00:00,L3,neutral,2.1,FOMC Statement
hist_202507311230_claims,2025-07-31 12:30:00+00:00,2025-07-31 18:30:00+00:00,L1,neutral,3.5,Initial Jobless Claims
hist_202508011230_nfp,2025-08-01 12:30:00+00:00,2025-08-02 12:30:00+00:00,L3,neutral,2.1,Nonfarm Payrolls
hist_202508041400_ism,2025-08-04 14:00:00+00:00,2025-08-05 02:00:00+00:00,L2,neutral,2.8000000000000003,ISM Manufacturing PMI
hist_202508061400_ism,2025-08-06 14:00:00+00:00,2025-08-07 02:00:00+00:00,L2,neutral,2.8000000000000003,ISM Services PMI
hist_202508071230_claims,2025-08-07 12:30:00+00:00,2025-08-07 18:30:00+00:00,L1,neutral,3.5,Initial Jobless Claims
hist_202508131230_cpi,2025-08-13 12:30:00+00:00,2025-08-14 12:30:00+00:00,L3,neutral,2.1,US CPI YoY
hist_202508141230_claims,2025-08-14 12:30:00+00:00,2025-08-14 18:30:00+00:00,L1,neutral,3.5,Initial Jobless Claims
hist_202508151230_retail,2025-08-15 12:30:00+00:00,2025-08-16 00:30:00+00:00,L2,neutral,2.8000000000000003,Retail Sales
hist_202508211230_claims,2025-08-21 12:30:00+00:00,2025-08-21 18:30:00+00:00,L1,neutral,3.5,Initial Jobless Claims
hist_202508281230_pce,2025-08-28 12:30:00+00:00,2025-08-29 12:30:00+00:00,L3,neutral,2.1,Core PCE Price Index
hist_202508281230_claims,2025-08-28 12:30:00+00:00,2025-08-28 18:30:00+00:00,L1,neutral,3.5,Initial Jobless Claims
hist_202509011400_ism,2025-09-01 14:00:00+00:00,2025-09-02 02:00:00+00:00,L2,neutral,2.8000000000000003,ISM Manufacturing PMI
hist_202509031400_ism,2025-09-03 14:00:00+00:00,2025-09-04 02:00:00+00:00,L2,neutral,2.8000000000000003,ISM Services PMI
hist_202509041230_claims,2025-09-04 12:30:00+00:00,2025-09-04 18:30:00+00:00,L1,neutral,3.5,Initial Jobless Claims
hist_202509051230_nfp,2025-09-05 12:30:00+00:00,2025-09-06 12:30:00+00:00,L3,neutral,2.1,Nonfarm Payrolls
hist_202509111230_claims,2025-09-11 12:30:00+00:00,2025-09-11 18:30:00+00:00,L1,neutral,3.5,Initial Jobless Claims
hist_202509131230_cpi,2025-09-13 12:30:00+00:00,2025-09-14 12:30:00+00:00,L3,neutral,2.1,US CPI YoY
hist_202509151230_retail,2025-09-15 12:30:00+00:00,2025-09-16 00:30:00+00:00,L2,neutral,2.8000000000000003,Retail Sales
hist_202509171800_fomc,2025-09-17 18:00:00+00:00,2025-09-19 18:00:00+00:00,L3,neutral,2.1,FOMC Statement
hist_202509181230_claims,2025-09-18 12:30:00+00:00,2025-09-18 18:30:00+00:00,L1,neutral,3.5,Initial Jobless Claims
hist_202509251230_claims,2025-09-25 12:30:00+00:00,2025-09-25 18:30:00+00:00,L1,neutral,3.5,Initial Jobless Claims
hist_202509281230_pce,2025-09-28 12:30:00+00:00,2025-09-29 12:30:00+00:00,L3,neutral,2.1,Core PCE Price Index
hist_202510021230_claims,2025-10-02 12:30:00+00:00,2025-10-02 18:30:00+00:00,L1,neutral,3.5,Initial Jobless Claims
hist_202510031230_nfp,2025-10-03 12:30:00+00:00,2025-10-04 12:30:00+00:00,L3,neutral,2.1,Nonfarm Payrolls
hist_202510061400_ism,2025-10-06 14:00:00+00:00,2025-10-07 02:00:00+00:00,L2,neutral,2.8000000000000003,ISM Manufacturing PMI
hist_202510081400_ism,2025-10-08 14:00:00+00:00,2025-10-09 02:00:00+00:00,L2,neutral,2.8000000000000003,ISM Services PMI
hist_202510091230_claims,2025-10-09 12:30:00+00:00,2025-10-09 18:30:00+00:00,L1,neutral,3.5,Initial Jobless Claims
hist_202510131230_cpi,2025-10-13 12:30:00+00:00,2025-10-14 12:30:00+00:00,L3,neutral,2.1,US CPI YoY
hist_202510151230_retail,2025-10-15 12:30:00+00:00,2025-10-16 00:30:00+00:00,L2,neutral,2.8000000000000003,Retail Sales
hist_202510161230_claims,2025-10-16 12:30:00+00:00,2025-10-16 18:30:00+00:00,L1,neutral,3.5,Initial Jobless Claims
hist_202510231230_claims,2025-10-23 12:30:00+00:00,2025-10-23 18:30:00+00:00,L1,neutral,3.5,Initial Jobless Claims
hist_202510251230_gdp,2025-10-25 12:30:00+00:00,2025-10-26 00:30:00+00:00,L2,neutral,2.8000000000000003,GDP QoQ
hist_202510281230_pce,2025-10-28 12:30:00+00:00,2025-10-29 12:30:00+00:00,L3,neutral,2.1,Core PCE Price Index
hist_202510301230_claims,2025-10-30 12:30:00+00:00,2025-10-30 18:30:00+00:00,L1,neutral,3.5,Initial Jobless Claims
hist_202511031400_ism,2025-11-03 14:00:00+00:00,2025-11-04 02:00:00+00:00,L2,neutral,2.8000000000000003,ISM Manufacturing PMI
hist_202511051400_ism,2025-11-05 14:00:00+00:00,2025-11-06 02:00:00+00:00,L2,neutral,2.8000000000000003,ISM Services PMI
hist_202511051800_fomc,2025-11-05 18:00:00+00:00,2025-11-07 18:00:00+00:00,L3,neutral,2.1,FOMC Statement
hist_202511061230_claims,2025-11-06 12:30:00+00:00,2025-11-06 18:30:00+00:00,L1,neutral,3.5,Initial Jobless Claims
hist_202511071230_nfp,2025-11-07 12:30:00+00:00,2025-11-08 12:30:00+00:00,L3,neutral,2.1,Nonfarm Payrolls
hist_202511131230_cpi,2025-11-13 12:30:00+00:00,2025-11-14 12:30:00+00:00,L3,neutral,2.1,US CPI YoY
hist_202511131230_claims,2025-11-13 12:30:00+00:00,2025-11-13 18:30:00+00:00,L1,neutral,3.5,Initial Jobless Claims
hist_202511151230_retail,2025-11-15 12:30:00+00:00,2025-11-16 00:30:00+00:00,L2,neutral,2.8000000000000003,Retail Sales
hist_202511201230_claims,2025-11-20 12:30:00+00:00,2025-11-20 18:30:00+00:00,L1,neutral,3.5,Initial Jobless Claims
hist_202511271230_claims,2025-11-27 12:30:00+00:00,2025-11-27 18:30:00+00:00,L1,neutral,3.5,Initial Jobless Claims
hist_202511281230_pce,2025-11-28 12:30:00+00:00,2025-11-29 12:30:00+00:00,L3,neutral,2.1,Core PCE Price Index
hist_202512011400_ism,2025-12-01 14:00:00+00:00,2025-12-02 02:00:00+00:00,L2,neutral,2.8000000000000003,ISM Manufacturing PMI
hist_202512031400_ism,2025-12-03 14:00:00+00:00,2025-12-04 02:00:00+00:00,L2,neutral,2.8000000000000003,ISM Services PMI
hist_202512041230_claims,2025-12-04 12:30:00+00:00,2025-12-04 18:30:00+00:00,L1,neutral,3.5,Initial Jobless Claims
hist_202512051230_nfp,2025-12-05 12:30:00+00:00,2025-12-06 12:30:00+00:00,L3,neutral,2.1,Nonfarm Payrolls
hist_202512111230_claims,2025-12-11 12:30:00+00:00,2025-12-11 18:30:00+00:00,L1,neutral,3.5,Initial Jobless Claims
hist_202512131230_cpi,2025-12-13 12:30:00+00:00,2025-12-14 12:30:00+00:00,L3,neutral,2.1,US CPI YoY
hist_202512151230_retail,2025-12-15 12:30:00+00:00,2025-12-16 00:30:00+00:00,L2,neutral,2.8000000000000003,Retail Sales
hist_202512171800_fomc,2025-12-17 18:00:00+00:00,2025-12-19 18:00:00+00:00,L3,neutral,2.1,FOMC Statement
hist_202512181230_claims,2025-12-18 12:30:00+00:00,2025-12-18 18:30:00+00:00,L1,neutral,3.5,Initial Jobless Claims
hist_202512251230_claims,2025-12-25 12:30:00+00:00,2025-12-25 18:30:00+00:00,L1,neutral,3.5,Initial Jobless Claims
hist_202512281230_pce,2025-12-28 12:30:00+00:00,2025-12-29 12:30:00+00:00,L3,neutral,2.1,Core PCE Price Index
hist_202601011230_claims,2026-01-01 12:30:00+00:00,2026-01-01 18:30:00+00:00,L1,neutral,3.5,Initial Jobless Claims
hist_202601021230_nfp,2026-01-02 12:30:00+00:00,2026-01-03 12:30:00+00:00,L3,neutral,2.1,Nonfarm Payrolls
hist_202601051400_ism,2026-01-05 14:00:00+00:00,2026-01-06 02:00:00+00:00,L2,neutral,2.8000000000000003,ISM Manufacturing PMI
hist_202601071400_ism,2026-01-07 14:00:00+00:00,2026-01-08 02:00:00+00:00,L2,neutral,2.8000000000000003,ISM Services PMI
hist_202601081230_claims,2026-01-08 12:30:00+00:00,2026-01-08 18:30:00+00:00,L1,neutral,3.5,Initial Jobless Claims
hist_202601131230_cpi,2026-01-13 12:30:00+00:00,2026-01-14 12:30:00+00:00,L3,neutral,2.1,US CPI YoY
hist_202601151230_claims,2026-01-15 12:30:00+00:00,2026-01-15 18:30:00+00:00,L1,neutral,3.5,Initial Jobless Claims
hist_202601151230_retail,2026-01-15 12:30:00+00:00,2026-01-16 00:30:00+00:00,L2,neutral,2.8000000000000003,Retail Sales
hist_202601221230_claims,2026-01-22 12:30:00+00:00,2026-01-22 18:30:00+00:00,L1,neutral,3.5,Initial Jobless Claims
hist_202601251230_gdp,2026-01-25 12:30:00+00:00,2026-01-26 00:30:00+00:00,L2,neutral,2.8000000000000003,GDP QoQ
hist_202601281230_pce,2026-01-28 12:30:00+00:00,2026-01-29 12:30:00+00:00,L3,neutral,2.1,Core PCE Price Index
hist_202601281800_fomc,2026-01-28 18:00:00+00:00,2026-01-30 18:00:00+00:00,L3,neutral,2.1,FOMC Statement
hist_202601291230_claims,2026-01-29 12:30:00+00:00,2026-01-29 18:30:00+00:00,L1,neutral,3.5,Initial Jobless Claims
hist_202602021400_ism,2026-02-02 14:00:00+00:00,2026-02-03 02:00:00+00:00,L2,neutral,2.8000000000000003,ISM Manufacturing PMI
hist_202602041400_ism,2026-02-04 14:00:00+00:00,2026-02-05 02:00:00+00:00,L2,neutral,2.8000000000000003,ISM Services PMI
hist_202602051230_claims,2026-02-05 12:30:00+00:00,2026-02-05 18:30:00+00:00,L1,neutral,3.5,Initial Jobless Claims
hist_202602061230_nfp,2026-02-06 12:30:00+00:00,2026-02-07 12:30:00+00:00,L3,neutral,2.1,Nonfarm Payrolls
hist_202602121230_claims,2026-02-12 12:30:00+00:00,2026-02-12 18:30:00+00:00,L1,neutral,3.5,Initial Jobless Claims
hist_202602131230_cpi,2026-02-13 12:30:00+00:00,2026-02-14 12:30:00+00:00,L3,neutral,2.1,US CPI YoY
hist_202602151230_retail,2026-02-15 12:30:00+00:00,2026-02-16 00:30:00+00:00,L2,neutral,2.8000000000000003,Retail Sales
hist_202602191230_claims,2026-02-19 12:30:00+00:00,2026-02-19 18:30:00+00:00,L1,neutral,3.5,Initial Jobless Claims
hist_202602261230_claims,2026-02-26 12:30:00+00:00,2026-02-26 18:30:00+00:00,L1,neutral,3.5,Initial Jobless Claims
hist_202602281230_pce,2026-02-28 12:30:00+00:00,2026-03-01 12:30:00+00:00,L3,neutral,2.1,Core PCE Price Index
hist_202603021400_ism,2026-03-02 14:00:00+00:00,2026-03-03 02:00:00+00:00,L2,neutral,2.8000000000000003,ISM Manufacturing PMI
hist_202603041400_ism,2026-03-04 14:00:00+00:00,2026-03-05 02:00:00+00:00,L2,neutral,2.8000000000000003,ISM Services PMI
hist_202603051230_claims,2026-03-05 12:30:00+00:00,2026-03-05 18:30:00+00:00,L1,neutral,3.5,Initial Jobless Claims
hist_202603061230_nfp,2026-03-06 12:30:00+00:00,2026-03-07 12:30:00+00:00,L3,neutral,2.1,Nonfarm Payrolls
hist_202603121230_claims,2026-03-12 12:30:00+00:00,2026-03-12 18:30:00+00:00,L1,neutral,3.5,Initial Jobless Claims
hist_202603131230_cpi,2026-03-13 12:30:00+00:00,2026-03-14 12:30:00+00:00,L3,neutral,2.1,US CPI YoY
hist_202603151230_retail,2026-03-15 12:30:00+00:00,2026-03-16 00:30:00+00:00,L2,neutral,2.8000000000000003,Retail Sales
hist_202603181800_fomc,2026-03-18 18:00:00+00:00,2026-03-20 18:00:00+00:00,L3,neutral,2.1,FOMC Statement
hist_202603191230_claims,2026-03-19 12:30:00+00:00,2026-03-19 18:30:00+00:00,L1,neutral,3.5,Initial Jobless Claims
hist_202603261230_claims,2026-03-26 12:30:00+00:00,2026-03-26 18:30:00+00:00,L1,neutral,3.5,Initial Jobless Claims
hist_202603281230_pce,2026-03-28 12:30:00+00:00,2026-03-29 12:30:00+00:00,L3,neutral,2.1,Core PCE Price Index
hist_202604021230_claims,2026-04-02 12:30:00+00:00,2026-04-02 18:30:00+00:00,L1,neutral,3.5,Initial Jobless Claims
hist_202604031230_nfp,2026-04-03 12:30:00+00:00,2026-04-04 12:30:00+00:00,L3,neutral,2.1,Nonfarm Payrolls
hist_202604061400_ism,2026-04-06 14:00:00+00:00,2026-04-07 02:00:00+00:00,L2,neutral,2.8000000000000003,ISM Manufacturing PMI
hist_202604081400_ism,2026-04-08 14:00:00+00:00,2026-04-09 02:00:00+00:00,L2,neutral,2.8000000000000003,ISM Services PMI
hist_202604091230_claims,2026-04-09 12:30:00+00:00,2026-04-09 18:30:00+00:00,L1,neutral,3.5,Initial Jobless Claims
hist_202604131230_cpi,2026-04-13 12:30:00+00:00,2026-04-14 12:30:00+00:00,L3,neutral,2.1,US CPI YoY
hist_202604151230_retail,2026-04-15 12:30:00+00:00,2026-04-16 00:30:00+00:00,L2,neutral,2.8000000000000003,Retail Sales
hist_202604161230_claims,2026-04-16 12:30:00+00:00,2026-04-16 18:30:00+00:00,L1,neutral,3.5,Initial Jobless Claims
